business_id,latitude,longitude,stars,review_count,is_open,RestaurantsGoodForGroups,GoodForKids,RestaurantsReservations,RestaurantsTableService,HappyHour,DogsAllowed,HasTV,BusinessAcceptsBitcoin,WheelchairAccessible,DriveThru,GoodForDancing,CoatCheck,Corkage,RestaurantsCounterService,Ambience_divey,Ambience_hipster,Ambience_casual,Ambience_touristy,Ambience_trendy,Ambience_intimate,Ambience_romantic,Ambience_classy,Ambience_upscale,Parking,music,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Sunday
gGK9oTurV0N5UxPGUs3_sw,-0.04973075977782988,0.13014771095965716,0.3820806790417449,-0.23249242661226913,1,1,0,1,1,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,0
dQJGkmxqHxowT8DnxioJZg,-1.1736814874708619,-0.10473763880456038,-0.5172271201001788,-0.3280873078706704,1,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
lstgSw6ejDzZRZLf446x8Q,0.6954462702344834,0.9467728654854912,0.3820806790417449,0.3984337896931794,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,1,1,1,1
OOfY8bhTuC5A4qbdn8wFBA,0.6365651852588003,0.9218956413026255,-0.5172271201001788,-0.3433824888720146,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1
eSM8XcC1rwY6D_xW-EZ2fg,0.5801467882302023,0.17819069597956377,-1.4165349192421026,-0.5575150228908335,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1
9y3OvN304W9OSaR-CoWXOg,0.6247361405479935,0.9070605609552763,-1.4165349192421026,-0.49633429888545666,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
R_5X96OM-b0fF9pZbzzy0g,-1.5471295828837859,0.4251847934503146,1.2813884781836686,-0.43515357488007983,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
EOAQJbfVJ6OlUtHN6BljjQ,-1.1730404373612273,-0.10582452014429408,0.3820806790417449,-0.48103911788411247,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,1,1,1,1,0
x1IQQIcAwdmknhiZOi95Pg,0.39830187249159776,-0.10766214306869942,1.2813884781836686,-0.4542725511317601,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1
zcio2NjmGKZFOXfTtQA4ZA,0.6363591028899862,0.9267828135061449,-2.3158427183840264,-0.4313297796297438,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1
llDN-iJ4lMk_SNVfBXqocw,0.6230093560517173,0.8993408171323642,0.3820806790417449,-0.4657439368827683,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1
5ICrDkwtX4ykKOLVJ1tFJA,0.6379702354131427,0.9221559945091444,0.3820806790417449,0.016054264659574217,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1
nX6UtFI-nm-MOsMQoDIKLw,0.6570656128897762,0.8897136169265105,-1.4165349192421026,-0.11013097860151548,1,1,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1
cml-Rgal21NkTbQUPJ4TIQ,-1.5761481060240787,0.4078922025608765,-2.3158427183840264,-0.4236821891290717,0,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1
e_lqKAWIiE8wU6mk2HPI-Q,0.6367574729936034,0.9257678198530518,-2.3158427183840264,-0.5154532751371369,1,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
dtP1I4R6iiCsV_4WUKg0Bw,0.7089642290218922,0.9344503157117819,0.3820806790417449,-0.32426351262033437,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,1,1,1,1,1,1
_LgI5387qAmMuS8i6h69cg,-1.183775701810415,-0.09439214067209661,0.3820806790417449,2.665944373142458,1,1,0,1,1,1,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,1,0,1,1,1,1,1
gwR8awly-RqOmM7_8MIncw,0.6642491230551636,0.9260309177022998,0.3820806790417449,-0.5116294798868009,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,1,1,1,1,0
s5IM5Ra60RfRGdL643w74Q,0.41459329860856237,-0.1161044799552672,1.2813884781836686,-0.25543519811428544,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0
aDSXWJcBh94m9KPZ0X4x4w,0.5820994395304636,0.17809395388642849,0.3820806790417449,-0.0221836878437863,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,1,1,1,1
kK1re49IK3jmCYTL6B6_lw,0.6577611681826149,0.9231566828273235,-0.5172271201001788,0.6125663237119983,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1
jUVk21Kkf7awzvnj8oci3Q,-0.04250541074226338,0.1340681863769324,0.3820806790417449,-0.2095496551102528,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1
4Do_B7sfhfsn4TQV1h0psg,0.6374539746201733,0.9257828925259046,-0.5172271201001788,-0.3930918271263833,0,1,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,1,1,1,1,1,1
w0g9q4BC-OFdByt-AYePNQ,-1.5443337672643993,0.4028464423028566,-0.5172271201001788,-0.4236821891290717,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1
4fJ6cBlYAdlwsWiz-NW-0Q,3.1143853726875537,-1.6989077707271882,0.3820806790417449,-0.442801165380752,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,1,1,1,1
pNN5ggRc5KUBsnIzDdf_2A,-1.536291968801763,0.42675964487654894,0.3820806790417449,1.2014307922637504,1,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,1,1,1,1,1,1,1
B4GSKwbA6Trut7sllL5Bsg,-1.5327112175239141,0.4139187469781205,1.2813884781836686,-0.5154532751371369,1,1,1,0,1,0,1,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,1,1,1,1,1
TXRBp01bIr60dSGYsu8oxQ,0.6745336960646038,0.9316554330200786,-0.5172271201001788,-0.4580963463820962,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,1,1,1
e5fCI12X_GLCST668S4ROA,-1.1817650884062254,-0.09420459775989644,-0.5172271201001788,6.210602570203978,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,1,1,1,1,1
aa2Qz4F80AAFJuUMZMXVPA,0.6052268078885082,0.1739581182379078,0.3820806790417449,-0.39691562237671935,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,1,1,1,1
VOcGcN0bvGU_nzxbJgR5jQ,-0.3692022721709623,-2.1184671208035826,1.2813884781836686,0.4137289706945236,1,1,1,1,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,1,1,1,1,1,1
PVo1orQ9R7ZHfg90QACh-w,-0.36591467238939956,-2.1242870540433003,0.3820806790417449,0.5475618044562853,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1
33l2XVp01d8kltTs_UMJ8A,0.3984889108585938,-0.11490179961459969,1.2813884781836686,-0.18660688360823652,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,1,1,1,1
eOgIV1HZNbMmogTsSNZdUA,0.6082751935021528,0.9412872678025794,0.3820806790417449,-0.34720628412235066,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1
RFsp1nH2fHVyAdTSMDWuNg,0.5574659994736417,-2.1291126394423796,0.3820806790417449,0.8955271722368661,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1
MbF4rS7fDXmqxKP2Hj0Pug,0.5800557036085209,-2.122672793358948,1.2813884781836686,0.1690060746730163,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,1,1,1,1
aH3xlewNKQk5K4mEko6qQQ,-1.1858790741190424,-0.09706133109281231,0.3820806790417449,0.520795237703933,1,1,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1
a0sN6y6fDZ5HtBjUimKukA,0.3975703301833972,-0.10491055376643843,0.3820806790417449,0.5552093949569574,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,1,1,1
UV3QgpYgHO0GGTYPPr4v3g,-0.059092496867851764,0.12992771177979975,0.3820806790417449,0.5743283712086378,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,1,1,1,1
GTEWqK6UFJasMsA3e_OAyw,-1.5216771728218008,0.4069442388560088,1.2813884781836686,-0.32426351262033437,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,1,1,1,1,1
AzylMkpWl-OLWQLMKVRoVg,1.3039766221076015,-1.8824572524897518,0.3820806790417449,0.05429221716293473,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,1,1,1,1,0
icGg8xgDJVufg-xptMrDGw,-0.3659004227872467,-2.124569667145071,-2.3158427183840264,-0.1713117026068923,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1
v5jxpGnKbx3vVxs28dgokQ,-0.3661170786156414,-2.1253031971330882,-1.4165349192421026,-0.041302664095466554,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
CrP6JWXBmf_HyMnZJOnT7g,0.5947870915439812,0.9287792119458601,-1.4165349192421026,-0.3930918271263833,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1
S-uXuwLZjgWIv4M8tGtpIw,0.5754487405886801,0.17822630358528357,0.3820806790417449,0.07723498866495104,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1
H_kpPq7hIwr8UTWU8Cw8TQ,0.5789936077831588,0.17314220580939368,0.3820806790417449,-0.442801165380752,1,1,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1
pEw7LP0CItZ5TPA9PkBzwA,-1.49662335124814,0.4262761083315869,-0.5172271201001788,0.08105878391528709,1,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,1,1,1,1
1RQwJwViav_pzhT-zaDp6Q,-0.06830250466731384,0.12091128240027396,-0.5172271201001788,-0.06806923084781892,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,1,1,1,1,1,1
7gmgEoLpKdC2nawiBOtGjA,-1.5237923015071724,0.4228507596126154,0.3820806790417449,0.4328479469462038,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1
mUrkyChBfFC679O80poJAQ,0.3973674325915633,-0.10684293473993227,0.3820806790417449,-0.19807826935924466,0,1,0,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,1,1,1,1,1
1mOUNhNxcalli3d22AVqpA,-1.5729258437257738,0.4139055969433966,0.3820806790417449,0.01987805990991027,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1
slO-qEE0z8-BLRTvMYW6HA,-1.5531488011700212,0.4238286229437285,2.1806962773255925,-0.05659784509681076,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,1,1,1,1
Q_J9QnC34E-Q50oR1kwfkg,0.6341775488561355,0.9320396801286149,-0.5172271201001788,-0.44662496063108803,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1
kb9n1HbZR0vP3CWd6aKiTw,-1.5237311848907422,0.40718339469834736,-0.5172271201001788,-0.5766339991425138,1,1,1,1,1,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1
KS7dLySzzZNC8q1Y_WIo8A,0.391652668775309,-0.08857879616772138,-1.4165349192421026,-0.010712302092778143,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1
0NFp3YYTh_UAnJiGcreIig,0.4003426240591242,-0.11278242099293721,-0.5172271201001788,-0.5001580941357927,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,1,1,1,0,1
_uN0OudeJ3Zl_tf6nxg5ww,-0.05604842917483869,0.12522056162155623,0.3820806790417449,-0.19043067885857257,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,1,1,1,1,1,1
cw1Zl4UCDt6gQyMayRLV6Q,0.4227441177562831,-0.1228838848547869,-1.4165349192421026,0.6775708429677111,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1
entPgyZ2zCQ_WWmQdMVhww,-0.050736403156347525,0.14282155048142495,-0.5172271201001788,-0.3930918271263833,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1
unjt3fIa7SqTnSuqYpyU0g,0.6538886613599261,0.9102525454534282,1.2813884781836686,-0.4313297796297438,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,1,1,1,1
Ktg3ahIxk0JIkJwXAqu2ew,0.6398879449782439,0.9268944799126986,2.1806962773255925,-0.18278308835790047,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,1,1,1,1,1,1,1
iPr31XB3GJFEUHKCHLCDkw,0.6324167388941357,0.9264642118835453,1.2813884781836686,-0.5307484561384811,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,1,1,1,1,0
HYN1OmliS8T3K3RFeEXzow,0.6304958374727491,0.9318616132272638,-0.5172271201001788,-0.5689864086418417,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0
VHAfSIxcdmpQOTD0_ofbfw,-1.1883504665529827,-0.0977934783290129,1.2813884781836686,-0.4695677321331043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
S0aaRuZC5CVT9s-ycC-GRA,0.6381201935673275,0.17539351441447057,0.3820806790417449,-0.5116294798868009,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,0
OYCMbxOnPRTfyDKIhnIV2A,0.6532722841179417,0.9112232217810827,-1.4165349192421026,-0.12160236435252364,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1
nrWbssf3Tcub2MuL-8WMbQ,-0.09441719225105703,0.12751600722734838,-1.4165349192421026,-0.48868670838478456,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,1,1,1,1,1,1
VWv4CJ1zxPA_o7VBXGYIcg,0.5435557025684176,-2.125839943018395,-1.4165349192421026,0.2072440271763768,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1
TZpGfN1prJBu7ldErjL50A,1.3023256337202047,-1.8880330262181497,-2.3158427183840264,-0.3663252603740309,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1
IoAubn7CpU2rqcURxUo1MA,-0.3699930067987449,-2.121505177775153,1.2813884781836686,-0.14072134060420388,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,1,1,1
jRpK8oG_8QKaPGaaKiCyng,0.3965224839601867,-0.10271653910710439,0.3820806790417449,1.2205497685154305,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,1,1,1,1,1,0
SxN12oF4s2DXL5W2zfqWEg,1.3058483203443056,-1.884732690897801,0.3820806790417449,-0.297496945867982,1,1,1,1,1,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,1,1,1,1
yB2OawAQ_U8qwv7gu1huMg,0.6369571676097286,0.9251549648380049,-0.5172271201001788,0.01987805990991027,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1
YFmI-4ohcMPB-vW4qc9Wjg,-0.7602290444142497,-1.5178391770238944,0.3820806790417449,-0.3089683316189902,1,1,1,1,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,1,1,1,1,1,0
h8orJ40GJZU2uxJTxLLp7g,-1.5577538533054747,0.43897518756745235,1.2813884781836686,0.08488257916562314,1,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,1,1,1,1,1,1,1
PXCNGIxi_kQ5_V77j3FrNQ,0.39703557883005314,-0.1108681525760509,1.2813884781836686,-0.5001580941357927,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,1,1,1,0
LXJP_aGg-zYbJIsEkA5vBw,-1.5387128776068855,0.4184647203793805,0.3820806790417449,-0.4236821891290717,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1
xqsEeSJF6CB8dUDqx7fNJw,0.4002937075043684,-0.11310416767959153,-0.5172271201001788,-0.11777856910218758,0,1,0,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,1,1,1,1,1,1
ZoL0N1a9xbR5a3ego_bNtA,-1.5286435903893785,0.43080570309465105,1.2813884781836686,-0.4160345986283996,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,1,1,1,1,1
6h7C53qLfwM7v3zKRqG0yA,0.6340289016653485,0.9257932921912413,0.3820806790417449,-0.27073037911562964,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1
y7WPOc2_vCoBkwK3xPJ8XA,0.6389381534886237,0.9247709777211011,1.2813884781836686,-0.2822017648666378,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,1,1,1,1,1
1moMCBKMuiSVjmNe1sZbig,0.649932422200703,0.9146431404790043,-0.5172271201001788,-0.06806923084781892,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,1,1,1,1
j7g3f-qTmg4zwWuqEiDqzg,1.2984525081408442,-1.8928711899987705,1.2813884781836686,-0.4925105036351206,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,1,1,1,0,0
smkZq4G1AOm4V6p3id5sww,-1.5253811230478835,0.41425424572381064,1.2813884781836686,-0.23249242661226913,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1
_Wwe33K98XMNbQN6z4s96A,0.682638516714029,0.9495954372861538,0.3820806790417449,-0.38162044137537515,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
C5xuoT2SwR8tXRH5O8HLXw,-1.1776279539144323,-0.10656420318325327,-0.5172271201001788,-0.48103911788411247,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1
eFZK8UiXYfMe8jZFh9W9zQ,-1.5344075999571352,0.4074754428143919,0.3820806790417449,-0.23631622186260517,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1
lJdfvjtx-i6uszixXxeuWw,0.4010580431517739,-0.11016186477821564,-0.5172271201001788,-0.5383960466391532,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,1,1,1,1
uWJiesUyImGEPYYxkZ3Tmw,0.6378986604804691,0.9252301639970278,-1.4165349192421026,-0.3586776698733588,1,1,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1
9w6o_eyKCSNKgMtAuv6KWg,0.6399475291163864,0.9269274026258704,0.3820806790417449,1.1287786825073653,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1
RdFgbrE_8sf6NImEMopaPQ,-0.37044557270723033,-2.1213369016113655,-0.5172271201001788,-0.23631622186260517,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1
OLa-9kI4kWN37vh74lbYwg,-0.06304613035174124,0.12451753056102394,0.3820806790417449,-0.11395477385185153,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1
fcpHrRopilvsBwUajFB5rw,0.6373196134289896,0.9257517893162859,0.3820806790417449,0.6660994572167029,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OuLT0Em6xoWe08SQSdrbKw,-1.5798173694791482,0.40515642007257946,0.3820806790417449,0.20342023192604075,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1
Zg1uoTbS4Mhk8342Z4Zrjw,-1.572183291497957,0.4139110022584,-0.5172271201001788,-0.3204397173699983,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,1,1,1,1
xhAzk9qYpHR-nu_0sZIcWg,0.6376974371713928,0.9258357597719946,-0.5172271201001788,-0.018359892593450246,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1
Qd5FpQhQCQ-OFWATqfcxGw,-0.7497668518428493,-1.5297374615031767,-1.4165349192421026,-0.5039818893861288,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1
hNgzkyELo0Yf3S3kb5jB-Q,-1.5212542162398834,0.42329001547727513,0.3820806790417449,-0.5575150228908335,0,1,0,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,1,1,1,1,1
C-_qY1Ptl7dHLJIKTwFY5w,-1.5375639689467038,0.4036890628371618,0.3820806790417449,-0.3280873078706704,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1
yiN9dBRcABtQ3FuqodAZbQ,-1.5553740059573704,0.423813440212311,0.3820806790417449,0.05811601241327078,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1
S9ufIJaPSq-Y5bRidcaDWg,0.38689808792099856,-0.11757353521656845,1.2813884781836686,-0.27837796961630173,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1
a5VRcHx0k9TYbHqC1QtjWQ,3.1070905201710586,-1.7057250075224282,0.3820806790417449,-0.5842815896431859,0,1,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,1,1,1,1,1,1
3Ym00dQ_oqZ0zunGMLhX3Q,0.4212553839469988,-0.12356639315416718,0.3820806790417449,2.4900497916269995,1,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,1,1,1,1,1,1
dJ4jKcCq6tWTFIfIOjBtzw,-1.5025360808015868,0.43338523061126283,0.3820806790417449,0.11547294116831155,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1
U3Bqo_gZ0sIHMqil2fUlUw,0.6370410819335198,0.9246659684687404,0.3820806790417449,0.03134944566091842,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1
UA3HxLprLSOO9J6l1iR2Cg,-0.3693376342920547,-2.1183145330823065,-0.5172271201001788,0.008406674158902115,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,1,1,1,1,1,1
gKZuvwFRHcO2Y6XfyWO7lA,0.6350747824261922,0.9264613885865045,-0.5172271201001788,-0.5422198418894894,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
oktohqIGhMQxOP7h5ugHlg,-0.3692043947247275,-2.12165277457388,0.3820806790417449,0.31048649893545016,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,1,1,1,0
